year,month,day,avg_heat_index_celsius,city_name
2024,4,12,34,"Mulanay"
2024,4,13,34,"Mulanay"
2024,4,14,34,"Mulanay"
2024,4,15,35,"Mulanay"
2024,4,16,33,"Mulanay"
2024,4,17,33,"Mulanay"
2024,4,18,33,"Mulanay"
2024,4,19,33,"Mulanay"
2024,4,20,34,"Mulanay"
2024,4,21,34,"Mulanay"
2024,4,22,37,"Mulanay"
2024,4,23,36,"Mulanay"
2024,1,1,-999,"NAIA Pasay City"
2024,1,2,-999,"NAIA Pasay City"
2024,1,3,-999,"NAIA Pasay City"
2024,1,4,-999,"NAIA Pasay City"
2024,1,5,-999,"NAIA Pasay City"
2024,1,6,-999,"NAIA Pasay City"
2024,1,7,-999,"NAIA Pasay City"
2024,1,8,-999,"NAIA Pasay City"
2024,1,9,-999,"NAIA Pasay City"
2024,1,10,-999,"NAIA Pasay City"
2024,1,11,-999,"NAIA Pasay City"
2024,1,12,-999,"NAIA Pasay City"
2024,1,13,-999,"NAIA Pasay City"
2024,1,14,-999,"NAIA Pasay City"
2024,1,15,-999,"NAIA Pasay City"
2024,1,16,-999,"NAIA Pasay City"
2024,1,17,-999,"NAIA Pasay City"
2024,1,18,-999,"NAIA Pasay City"
2024,1,19,-999,"NAIA Pasay City"
2024,1,20,-999,"NAIA Pasay City"
2024,1,21,-999,"NAIA Pasay City"
2024,1,22,-999,"NAIA Pasay City"
2024,1,23,-999,"NAIA Pasay City"
2024,1,24,-999,"NAIA Pasay City"
2024,1,25,-999,"NAIA Pasay City"
2024,1,26,-999,"NAIA Pasay City"
2024,1,27,-999,"NAIA Pasay City"
2024,1,28,-999,"NAIA Pasay City"
2024,1,29,-999,"NAIA Pasay City"
2024,1,30,-999,"NAIA Pasay City"
2024,1,31,-999,"NAIA Pasay City"
2024,2,1,30,"NAIA Pasay City"
2024,2,2,30,"NAIA Pasay City"
2024,2,3,32,"NAIA Pasay City"
2024,2,4,31,"NAIA Pasay City"
2024,2,5,31,"NAIA Pasay City"
2024,2,6,31,"NAIA Pasay City"
2024,2,7,30,"NAIA Pasay City"
2024,2,8,31,"NAIA Pasay City"
2024,2,9,30,"NAIA Pasay City"
2024,2,10,29,"NAIA Pasay City"
2024,2,11,29,"NAIA Pasay City"
2024,2,12,28,"NAIA Pasay City"
2024,2,13,30,"NAIA Pasay City"
2024,2,14,32,"NAIA Pasay City"
2024,2,15,32,"NAIA Pasay City"
2024,2,16,31,"NAIA Pasay City"
2024,2,17,30,"NAIA Pasay City"
2024,2,18,30,"NAIA Pasay City"
2024,2,19,31,"NAIA Pasay City"
2024,2,20,31,"NAIA Pasay City"
2024,2,21,31,"NAIA Pasay City"
2024,2,22,32,"NAIA Pasay City"
2024,2,23,32,"NAIA Pasay City"
2024,2,24,32,"NAIA Pasay City"
2024,2,25,31,"NAIA Pasay City"
2024,2,26,29,"NAIA Pasay City"
2024,2,27,29,"NAIA Pasay City"
2024,2,28,29,"NAIA Pasay City"
2024,2,29,31,"NAIA Pasay City"
2024,3,1,30,"NAIA Pasay City"
2024,3,2,30,"NAIA Pasay City"
2024,3,3,30,"NAIA Pasay City"
2024,3,4,32,"NAIA Pasay City"
2024,3,5,31,"NAIA Pasay City"
2024,3,6,32,"NAIA Pasay City"
2024,3,7,32,"NAIA Pasay City"
2024,3,8,32,"NAIA Pasay City"
2024,3,9,30,"NAIA Pasay City"
2024,3,10,31,"NAIA Pasay City"
2024,3,11,31,"NAIA Pasay City"
2024,3,12,33,"NAIA Pasay City"
2024,3,13,32,"NAIA Pasay City"
2024,3,14,32,"NAIA Pasay City"
2024,3,15,32,"NAIA Pasay City"
2024,3,16,-999,"NAIA Pasay City"
2024,3,17,-999,"NAIA Pasay City"
2024,3,18,-999,"NAIA Pasay City"
2024,3,19,-999,"NAIA Pasay City"
2024,3,20,-999,"NAIA Pasay City"
2024,3,21,-999,"NAIA Pasay City"
2024,3,22,-999,"NAIA Pasay City"
2024,3,23,-999,"NAIA Pasay City"
2024,3,24,-999,"NAIA Pasay City"
2024,3,25,-999,"NAIA Pasay City"
2024,3,26,-999,"NAIA Pasay City"
2024,3,27,-999,"NAIA Pasay City"
2024,3,28,-999,"NAIA Pasay City"
2024,3,29,-999,"NAIA Pasay City"
2024,3,30,-999,"NAIA Pasay City"
2024,3,31,-999,"NAIA Pasay City"
2024,4,1,-999,"NAIA Pasay City"
2024,4,2,-999,"NAIA Pasay City"
2024,4,3,-999,"NAIA Pasay City"
2024,4,4,-999,"NAIA Pasay City"
2024,4,5,-999,"NAIA Pasay City"
2024,4,6,-999,"NAIA Pasay City"
2024,4,7,-999,"NAIA Pasay City"
2024,4,8,-999,"NAIA Pasay City"
2024,4,9,-999,"NAIA Pasay City"
2024,4,10,-999,"NAIA Pasay City"
2024,4,11,32,"NAIA Pasay City"
2024,4,12,34,"NAIA Pasay City"
2024,4,13,35,"NAIA Pasay City"
2024,4,14,36,"NAIA Pasay City"
2024,4,15,36,"NAIA Pasay City"
2024,4,16,35,"NAIA Pasay City"
2024,4,17,35,"NAIA Pasay City"
2024,4,18,35,"NAIA Pasay City"
2024,4,19,34,"NAIA Pasay City"
2024,4,20,36,"NAIA Pasay City"
2024,4,21,35,"NAIA Pasay City"
2024,4,22,38,"NAIA Pasay City"
2024,4,23,-999,"NAIA Pasay City"
2024,1,1,32,"Panglao"
2024,1,2,32,"Panglao"
2024,1,3,34,"Panglao"
2024,1,4,31,"Panglao"
2024,1,5,31,"Panglao"
2024,1,6,32,"Panglao"
2024,1,7,31,"Panglao"
2024,1,8,32,"Panglao"
2024,1,9,29,"Panglao"
2024,1,10,31,"Panglao"
2024,1,11,29,"Panglao"
2024,1,12,31,"Panglao"
2024,1,13,27,"Panglao"
2024,1,14,28,"Panglao"
2024,1,15,32,"Panglao"
2024,1,16,28,"Panglao"
2024,1,17,27,"Panglao"
2024,1,18,30,"Panglao"
2024,1,19,29,"Panglao"
2024,1,20,29,"Panglao"
2024,1,21,-999,"Panglao"
2024,1,22,30,"Panglao"
2024,1,23,31,"Panglao"
2024,1,24,30,"Panglao"
2024,1,25,31,"Panglao"
2024,1,26,26,"Panglao"
2024,1,27,26,"Panglao"
2024,1,28,28,"Panglao"
2024,1,29,28,"Panglao"
2024,1,30,28,"Panglao"
2024,1,31,29,"Panglao"
2024,2,1,27,"Panglao"
2024,2,2,30,"Panglao"
2024,2,3,30,"Panglao"
2024,2,4,30,"Panglao"
2024,2,5,28,"Panglao"
2024,2,6,26,"Panglao"
2024,2,7,28,"Panglao"
2024,2,8,31,"Panglao"
2024,2,9,29,"Panglao"
2024,2,10,29,"Panglao"
2024,2,11,29,"Panglao"
2024,2,12,29,"Panglao"
2024,2,13,28,"Panglao"
2024,2,14,30,"Panglao"
2024,2,15,30,"Panglao"
2024,2,16,27,"Panglao"
2024,2,17,28,"Panglao"
2024,2,18,29,"Panglao"
2024,2,19,30,"Panglao"
2024,2,20,26,"Panglao"
2024,2,21,29,"Panglao"
2024,2,22,31,"Panglao"
2024,2,23,29,"Panglao"
2024,2,24,29,"Panglao"
2024,2,25,29,"Panglao"
2024,2,26,30,"Panglao"
2024,2,27,28,"Panglao"
2024,2,28,29,"Panglao"
2024,2,29,29,"Panglao"
2024,3,1,30,"Panglao"
2024,3,2,31,"Panglao"
2024,3,3,30,"Panglao"
2024,3,4,30,"Panglao"
2024,3,5,29,"Panglao"
2024,3,6,30,"Panglao"
2024,3,7,30,"Panglao"
2024,3,8,30,"Panglao"
2024,3,9,28,"Panglao"
2024,3,10,28,"Panglao"
2024,3,11,29,"Panglao"
2024,3,12,31,"Panglao"
2024,3,13,30,"Panglao"
2024,3,14,30,"Panglao"
2024,3,15,30,"Panglao"
2024,3,16,30,"Panglao"
2024,3,17,29,"Panglao"
2024,3,18,29,"Panglao"
2024,3,19,28,"Panglao"
2024,3,20,30,"Panglao"
2024,3,21,29,"Panglao"
2024,3,22,29,"Panglao"
2024,3,23,31,"Panglao"
2024,3,24,30,"Panglao"
2024,3,25,31,"Panglao"
2024,3,26,32,"Panglao"
2024,3,27,32,"Panglao"
2024,3,28,32,"Panglao"
2024,3,29,31,"Panglao"
2024,3,30,30,"Panglao"
2024,3,31,32,"Panglao"
2024,4,1,31,"Panglao"
2024,4,2,31,"Panglao"
2024,4,3,31,"Panglao"
2024,4,4,33,"Panglao"
2024,4,5,33,"Panglao"
2024,4,6,31,"Panglao"
2024,4,7,31,"Panglao"
2024,4,8,31,"Panglao"
2024,4,9,32,"Panglao"
2024,4,10,30,"Panglao"
2024,4,11,32,"Panglao"
2024,4,12,33,"Panglao"
2024,4,13,32,"Panglao"
2024,4,14,32,"Panglao"
2024,4,15,33,"Panglao"
2024,4,16,33,"Panglao"
2024,4,17,34,"Panglao"
2024,4,18,32,"Panglao"
2024,4,19,33,"Panglao"
2024,4,20,32,"Panglao"
2024,4,21,33,"Panglao"
2024,4,22,36,"Panglao"
2024,4,23,36,"Panglao"
2024,1,1,36,"Puerto Princesa City"
2024,1,2,34,"Puerto Princesa City"
2024,1,3,34,"Puerto Princesa City"
2024,1,4,36,"Puerto Princesa City"
2024,1,5,35,"Puerto Princesa City"
2024,1,6,34,"Puerto Princesa City"
2024,1,7,35,"Puerto Princesa City"
2024,1,8,34,"Puerto Princesa City"
2024,1,9,34,"Puerto Princesa City"
2024,1,10,35,"Puerto Princesa City"
2024,1,11,34,"Puerto Princesa City"
2024,1,12,34,"Puerto Princesa City"
2024,1,13,34,"Puerto Princesa City"
2024,1,14,33,"Puerto Princesa City"
2024,1,15,32,"Puerto Princesa City"
2024,1,16,31,"Puerto Princesa City"
2024,1,17,31,"Puerto Princesa City"
2024,1,18,31,"Puerto Princesa City"
2024,1,19,31,"Puerto Princesa City"
2024,1,20,32,"Puerto Princesa City"
2024,1,21,32,"Puerto Princesa City"
2024,1,22,33,"Puerto Princesa City"
2024,1,23,32,"Puerto Princesa City"
2024,1,24,33,"Puerto Princesa City"
2024,1,25,33,"Puerto Princesa City"
2024,1,26,31,"Puerto Princesa City"
2024,1,27,30,"Puerto Princesa City"
2024,1,28,31,"Puerto Princesa City"
2024,1,29,31,"Puerto Princesa City"
2024,1,30,32,"Puerto Princesa City"
2024,1,31,32,"Puerto Princesa City"
2024,2,1,31,"Puerto Princesa City"
2024,2,2,31,"Puerto Princesa City"
2024,2,3,32,"Puerto Princesa City"
2024,2,4,32,"Puerto Princesa City"
2024,2,5,32,"Puerto Princesa City"
2024,2,6,33,"Puerto Princesa City"
2024,2,7,31,"Puerto Princesa City"
2024,2,8,32,"Puerto Princesa City"
2024,2,9,32,"Puerto Princesa City"
2024,2,10,33,"Puerto Princesa City"
2024,2,11,32,"Puerto Princesa City"
2024,2,12,32,"Puerto Princesa City"
2024,2,13,33,"Puerto Princesa City"
2024,2,14,32,"Puerto Princesa City"
2024,2,15,32,"Puerto Princesa City"
2024,2,16,33,"Puerto Princesa City"
2024,2,17,32,"Puerto Princesa City"
2024,2,18,33,"Puerto Princesa City"
2024,2,19,31,"Puerto Princesa City"
2024,2,20,33,"Puerto Princesa City"
2024,2,21,33,"Puerto Princesa City"
2024,2,22,33,"Puerto Princesa City"
2024,2,23,33,"Puerto Princesa City"
2024,2,24,33,"Puerto Princesa City"
2024,2,25,33,"Puerto Princesa City"
2024,2,26,32,"Puerto Princesa City"
2024,2,27,32,"Puerto Princesa City"
2024,2,28,32,"Puerto Princesa City"
2024,2,29,32,"Puerto Princesa City"
2024,3,1,33,"Puerto Princesa City"
2024,3,2,32,"Puerto Princesa City"
2024,3,3,31,"Puerto Princesa City"
2024,3,4,31,"Puerto Princesa City"
2024,3,5,32,"Puerto Princesa City"
2024,3,6,32,"Puerto Princesa City"
2024,3,7,34,"Puerto Princesa City"
2024,3,8,32,"Puerto Princesa City"
2024,3,9,32,"Puerto Princesa City"
2024,3,10,33,"Puerto Princesa City"
2024,3,11,32,"Puerto Princesa City"
2024,3,12,32,"Puerto Princesa City"
2024,3,13,34,"Puerto Princesa City"
2024,3,14,33,"Puerto Princesa City"
2024,3,15,34,"Puerto Princesa City"
2024,3,16,34,"Puerto Princesa City"
2024,3,17,33,"Puerto Princesa City"
2024,3,18,32,"Puerto Princesa City"
2024,3,19,32,"Puerto Princesa City"
2024,3,20,33,"Puerto Princesa City"
2024,3,21,34,"Puerto Princesa City"
2024,3,22,33,"Puerto Princesa City"
2024,3,23,34,"Puerto Princesa City"
2024,3,24,36,"Puerto Princesa City"
2024,3,25,36,"Puerto Princesa City"
2024,3,26,37,"Puerto Princesa City"
2024,3,27,38,"Puerto Princesa City"
2024,3,28,37,"Puerto Princesa City"
2024,3,29,36,"Puerto Princesa City"
2024,3,30,36,"Puerto Princesa City"
2024,3,31,34,"Puerto Princesa City"
2024,4,1,35,"Puerto Princesa City"
2024,4,2,35,"Puerto Princesa City"
2024,4,3,35,"Puerto Princesa City"
2024,4,4,36,"Puerto Princesa City"
2024,4,5,35,"Puerto Princesa City"
2024,4,6,37,"Puerto Princesa City"
2024,4,7,35,"Puerto Princesa City"
2024,4,8,36,"Puerto Princesa City"
2024,4,9,37,"Puerto Princesa City"
2024,4,10,37,"Puerto Princesa City"
2024,4,11,37,"Puerto Princesa City"
2024,4,12,37,"Puerto Princesa City"
2024,4,13,37,"Puerto Princesa City"
2024,4,14,38,"Puerto Princesa City"
2024,4,15,37,"Puerto Princesa City"
2024,4,16,38,"Puerto Princesa City"
2024,4,17,38,"Puerto Princesa City"
2024,4,18,37,"Puerto Princesa City"
2024,4,19,37,"Puerto Princesa City"
2024,4,20,37,"Puerto Princesa City"
2024,4,21,38,"Puerto Princesa City"
2024,4,22,40,"Puerto Princesa City"
2024,4,23,39,"Puerto Princesa City"
2024,1,1,-999,"Romblon"
2024,1,2,-999,"Romblon"
2024,1,3,-999,"Romblon"
2024,1,4,-999,"Romblon"
2024,1,5,-999,"Romblon"
2024,1,6,-999,"Romblon"
2024,1,7,-999,"Romblon"
2024,1,8,-999,"Romblon"
2024,1,9,-999,"Romblon"
2024,1,10,-999,"Romblon"
2024,1,11,-999,"Romblon"
2024,1,12,-999,"Romblon"
2024,1,13,-999,"Romblon"
2024,1,14,-999,"Romblon"
2024,1,15,-999,"Romblon"
2024,1,16,-999,"Romblon"
2024,1,17,-999,"Romblon"
2024,1,18,-999,"Romblon"
2024,1,19,-999,"Romblon"
2024,1,20,-999,"Romblon"
2024,1,21,-999,"Romblon"
2024,1,22,-999,"Romblon"
2024,1,23,-999,"Romblon"
2024,1,24,-999,"Romblon"
2024,1,25,-999,"Romblon"
2024,1,26,-999,"Romblon"
2024,1,27,-999,"Romblon"
2024,1,28,-999,"Romblon"
2024,1,29,-999,"Romblon"
2024,1,30,-999,"Romblon"
2024,1,31,-999,"Romblon"
2024,2,1,-999,"Romblon"
2024,2,2,-999,"Romblon"
2024,2,3,-999,"Romblon"
2024,2,4,-999,"Romblon"
2024,2,5,-999,"Romblon"
2024,2,6,-999,"Romblon"
2024,2,7,-999,"Romblon"
2024,2,8,-999,"Romblon"
2024,2,9,-999,"Romblon"
2024,2,10,-999,"Romblon"
2024,2,11,-999,"Romblon"
2024,2,12,-999,"Romblon"
2024,2,13,-999,"Romblon"
2024,2,14,-999,"Romblon"
2024,2,15,26,"Romblon"
2024,2,16,29,"Romblon"
2024,2,17,-999,"Romblon"
2024,2,18,26,"Romblon"
2024,2,19,27,"Romblon"
2024,2,20,27,"Romblon"
2024,2,21,28,"Romblon"
2024,2,22,28,"Romblon"
2024,2,23,28,"Romblon"
2024,2,24,27,"Romblon"
2024,2,25,28,"Romblon"
2024,2,26,27,"Romblon"
2024,2,27,27,"Romblon"
2024,2,28,27,"Romblon"
2024,2,29,28,"Romblon"
2024,3,1,27,"Romblon"
2024,3,2,27,"Romblon"
2024,3,3,27,"Romblon"
2024,3,4,27,"Romblon"
2024,3,5,28,"Romblon"
2024,3,6,28,"Romblon"
2024,3,7,28,"Romblon"
2024,3,8,28,"Romblon"
2024,3,9,28,"Romblon"
2024,3,10,25,"Romblon"
2024,3,11,27,"Romblon"
2024,3,12,27,"Romblon"
2024,3,13,28,"Romblon"
2024,3,14,28,"Romblon"
2024,3,15,30,"Romblon"
2024,3,16,-999,"Romblon"
2024,3,17,-999,"Romblon"
2024,3,18,-999,"Romblon"
2024,3,19,-999,"Romblon"
2024,3,20,-999,"Romblon"
2024,3,21,-999,"Romblon"
2024,3,22,-999,"Romblon"
2024,3,23,-999,"Romblon"
2024,3,24,-999,"Romblon"
2024,3,25,-999,"Romblon"
2024,3,26,-999,"Romblon"
2024,3,27,-999,"Romblon"
2024,3,28,-999,"Romblon"
2024,3,29,-999,"Romblon"
2024,3,30,-999,"Romblon"
2024,3,31,-999,"Romblon"
2024,4,1,-999,"Romblon"
2024,4,2,-999,"Romblon"
2024,4,3,-999,"Romblon"
2024,4,4,-999,"Romblon"
2024,4,5,-999,"Romblon"
2024,4,6,-999,"Romblon"
2024,4,7,-999,"Romblon"
2024,4,8,-999,"Romblon"
2024,4,9,-999,"Romblon"
2024,4,10,-999,"Romblon"
2024,4,11,28,"Romblon"
2024,4,12,32,"Romblon"
2024,4,13,32,"Romblon"
2024,4,14,32,"Romblon"
2024,4,15,32,"Romblon"
2024,4,16,31,"Romblon"
2024,4,17,31,"Romblon"
2024,4,18,32,"Romblon"
2024,4,19,32,"Romblon"
2024,4,20,32,"Romblon"
2024,4,21,33,"Romblon"
2024,4,22,35,"Romblon"
2024,4,23,-999,"Romblon"
2024,1,1,-999,"Roxas"
2024,1,2,-999,"Roxas"
2024,1,3,-999,"Roxas"
2024,1,4,-999,"Roxas"
2024,1,5,-999,"Roxas"
2024,1,6,-999,"Roxas"
2024,1,7,-999,"Roxas"
2024,1,8,-999,"Roxas"
2024,1,9,-999,"Roxas"
2024,1,10,-999,"Roxas"
2024,1,11,-999,"Roxas"
2024,1,12,-999,"Roxas"
2024,1,13,-999,"Roxas"
2024,1,14,-999,"Roxas"
2024,1,15,-999,"Roxas"
2024,1,16,-999,"Roxas"
2024,1,17,-999,"Roxas"
2024,1,18,-999,"Roxas"
2024,1,19,-999,"Roxas"
2024,1,20,-999,"Roxas"
2024,1,21,-999,"Roxas"
2024,1,22,-999,"Roxas"
2024,1,23,-999,"Roxas"
2024,1,24,-999,"Roxas"
2024,1,25,-999,"Roxas"
2024,1,26,-999,"Roxas"
2024,1,27,-999,"Roxas"
2024,1,28,-999,"Roxas"
2024,1,29,-999,"Roxas"
2024,1,30,-999,"Roxas"
2024,1,31,-999,"Roxas"
2024,2,1,-999,"Roxas"
2024,2,2,-999,"Roxas"
2024,2,3,-999,"Roxas"
2024,2,4,-999,"Roxas"
2024,2,5,-999,"Roxas"
2024,2,6,-999,"Roxas"
2024,2,7,-999,"Roxas"
2024,2,8,-999,"Roxas"
2024,2,9,-999,"Roxas"
2024,2,10,-999,"Roxas"
2024,2,11,-999,"Roxas"
2024,2,12,-999,"Roxas"
2024,2,13,-999,"Roxas"
2024,2,14,-999,"Roxas"
2024,2,15,28,"Roxas"
2024,2,16,34,"Roxas"
2024,2,17,-999,"Roxas"
2024,2,18,31,"Roxas"
2024,2,19,31,"Roxas"
2024,2,20,32,"Roxas"
2024,2,21,32,"Roxas"
2024,2,22,32,"Roxas"
2024,2,23,32,"Roxas"
2024,2,24,32,"Roxas"
2024,2,25,32,"Roxas"
2024,2,26,30,"Roxas"
2024,2,27,31,"Roxas"
2024,2,28,31,"Roxas"
2024,2,29,33,"Roxas"
2024,3,1,32,"Roxas"
2024,3,2,31,"Roxas"
2024,3,3,32,"Roxas"
2024,3,4,32,"Roxas"
2024,3,5,32,"Roxas"
2024,3,6,34,"Roxas"
2024,3,7,34,"Roxas"
2024,3,8,33,"Roxas"
2024,3,9,33,"Roxas"
2024,3,10,31,"Roxas"
2024,3,11,33,"Roxas"
2024,3,12,35,"Roxas"
2024,3,13,33,"Roxas"
2024,3,14,33,"Roxas"
2024,3,15,36,"Roxas"
2024,3,16,-999,"Roxas"
2024,3,17,-999,"Roxas"
2024,3,18,-999,"Roxas"
2024,3,19,-999,"Roxas"
2024,3,20,-999,"Roxas"
2024,3,21,-999,"Roxas"
2024,3,22,-999,"Roxas"
2024,3,23,-999,"Roxas"
2024,3,24,-999,"Roxas"
2024,3,25,-999,"Roxas"
2024,3,26,-999,"Roxas"
2024,3,27,-999,"Roxas"
2024,3,28,-999,"Roxas"
2024,3,29,-999,"Roxas"
2024,3,30,-999,"Roxas"
2024,3,31,-999,"Roxas"
2024,4,1,-999,"Roxas"
2024,4,2,-999,"Roxas"
2024,4,3,-999,"Roxas"
2024,4,4,-999,"Roxas"
2024,4,5,-999,"Roxas"
2024,4,6,-999,"Roxas"
2024,4,7,-999,"Roxas"
2024,4,8,-999,"Roxas"
2024,4,9,-999,"Roxas"
2024,4,10,-999,"Roxas"
2024,4,11,33,"Roxas"
2024,4,12,36,"Roxas"
2024,4,13,37,"Roxas"
2024,4,14,37,"Roxas"
2024,4,15,38,"Roxas"
2024,4,16,36,"Roxas"
2024,4,17,37,"Roxas"
2024,4,18,37,"Roxas"
2024,4,19,37,"Roxas"
2024,4,20,38,"Roxas"
2024,4,21,37,"Roxas"
2024,4,22,39,"Roxas"
2024,4,23,-999,"Roxas"
2024,1,1,33,"San Jose"
2024,1,2,34,"San Jose"
2024,1,3,32,"San Jose"
2024,1,4,34,"San Jose"
2024,1,5,33,"San Jose"
2024,1,6,34,"San Jose"
2024,1,7,34,"San Jose"
2024,1,8,34,"San Jose"
2024,1,9,33,"San Jose"
2024,1,10,32,"San Jose"
2024,1,11,32,"San Jose"
2024,1,12,31,"San Jose"
2024,1,13,33,"San Jose"
2024,1,14,30,"San Jose"
2024,1,15,32,"San Jose"
2024,1,16,31,"San Jose"
2024,1,17,28,"San Jose"
2024,1,18,29,"San Jose"
2024,1,19,30,"San Jose"
2024,1,20,30,"San Jose"
2024,1,21,32,"San Jose"
2024,1,22,33,"San Jose"
2024,1,23,31,"San Jose"
2024,1,24,32,"San Jose"
2024,1,25,31,"San Jose"
2024,1,26,29,"San Jose"
2024,1,27,28,"San Jose"
2024,1,28,29,"San Jose"
2024,1,29,29,"San Jose"
2024,1,30,30,"San Jose"
2024,1,31,30,"San Jose"
2024,2,1,30,"San Jose"
2024,2,2,30,"San Jose"
2024,2,3,31,"San Jose"
2024,2,4,31,"San Jose"
2024,2,5,32,"San Jose"
2024,2,6,32,"San Jose"
2024,2,7,30,"San Jose"
2024,2,8,30,"San Jose"
2024,2,9,31,"San Jose"
2024,2,10,31,"San Jose"
2024,2,11,30,"San Jose"
2024,2,12,30,"San Jose"
2024,2,13,32,"San Jose"
2024,2,14,32,"San Jose"
2024,2,15,32,"San Jose"
2024,2,16,32,"San Jose"
2024,2,17,30,"San Jose"
2024,2,18,32,"San Jose"
2024,2,19,30,"San Jose"
2024,2,20,31,"San Jose"
2024,2,21,32,"San Jose"
2024,2,22,32,"San Jose"
2024,2,23,32,"San Jose"
2024,2,24,34,"San Jose"
2024,2,25,32,"San Jose"
2024,2,26,30,"San Jose"
2024,2,27,30,"San Jose"
2024,2,28,30,"San Jose"
2024,2,29,32,"San Jose"
2024,3,1,30,"San Jose"
2024,3,2,30,"San Jose"
2024,3,3,31,"San Jose"
2024,3,4,31,"San Jose"
2024,3,5,32,"San Jose"
2024,3,6,31,"San Jose"
2024,3,7,31,"San Jose"
2024,3,8,31,"San Jose"
2024,3,9,31,"San Jose"
2024,3,10,31,"San Jose"
2024,3,11,32,"San Jose"
2024,3,12,32,"San Jose"
2024,3,13,33,"San Jose"
2024,3,14,33,"San Jose"
2024,3,15,33,"San Jose"
2024,3,16,33,"San Jose"
2024,3,17,32,"San Jose"
2024,3,18,32,"San Jose"
2024,3,19,31,"San Jose"
2024,3,20,32,"San Jose"
2024,3,21,31,"San Jose"
2024,3,22,32,"San Jose"
2024,3,23,34,"San Jose"
2024,3,24,33,"San Jose"
2024,3,25,34,"San Jose"
2024,3,26,37,"San Jose"
2024,3,27,37,"San Jose"
2024,3,28,38,"San Jose"
2024,3,29,36,"San Jose"
2024,3,30,33,"San Jose"
2024,3,31,35,"San Jose"
2024,4,1,35,"San Jose"
2024,4,2,34,"San Jose"
2024,4,3,33,"San Jose"
2024,4,4,36,"San Jose"
2024,4,5,35,"San Jose"
2024,4,6,36,"San Jose"
2024,4,7,36,"San Jose"
2024,4,8,35,"San Jose"
2024,4,9,36,"San Jose"
2024,4,10,34,"San Jose"
2024,4,11,34,"San Jose"
2024,4,12,34,"San Jose"
2024,4,13,35,"San Jose"
2024,4,14,36,"San Jose"
2024,4,15,36,"San Jose"
2024,4,16,34,"San Jose"
2024,4,17,34,"San Jose"
2024,4,18,34,"San Jose"
2024,4,19,34,"San Jose"
2024,4,20,36,"San Jose"
2024,4,21,37,"San Jose"
2024,4,22,38,"San Jose"
2024,4,23,39,"San Jose"
2024,1,1,-999,"Sangley Point"
2024,1,2,-999,"Sangley Point"
2024,1,3,-999,"Sangley Point"
2024,1,4,-999,"Sangley Point"
2024,1,5,-999,"Sangley Point"
2024,1,6,-999,"Sangley Point"
2024,1,7,-999,"Sangley Point"
2024,1,8,-999,"Sangley Point"
2024,1,9,-999,"Sangley Point"
2024,1,10,-999,"Sangley Point"
2024,1,11,-999,"Sangley Point"
2024,1,12,-999,"Sangley Point"
2024,1,13,-999,"Sangley Point"
2024,1,14,-999,"Sangley Point"
2024,1,15,-999,"Sangley Point"
2024,1,16,-999,"Sangley Point"
2024,1,17,-999,"Sangley Point"
2024,1,18,-999,"Sangley Point"
2024,1,19,-999,"Sangley Point"
2024,1,20,-999,"Sangley Point"
2024,1,21,-999,"Sangley Point"
2024,1,22,-999,"Sangley Point"
2024,1,23,-999,"Sangley Point"
2024,1,24,-999,"Sangley Point"
2024,1,25,-999,"Sangley Point"
2024,1,26,-999,"Sangley Point"
2024,1,27,-999,"Sangley Point"
2024,1,28,-999,"Sangley Point"
2024,1,29,-999,"Sangley Point"
2024,1,30,-999,"Sangley Point"
2024,1,31,-999,"Sangley Point"
2024,2,1,29,"Sangley Point"
2024,2,2,30,"Sangley Point"
2024,2,3,31,"Sangley Point"
2024,2,4,32,"Sangley Point"
2024,2,5,31,"Sangley Point"
2024,2,6,31,"Sangley Point"
2024,2,7,30,"Sangley Point"
2024,2,8,32,"Sangley Point"
2024,2,9,30,"Sangley Point"
2024,2,10,30,"Sangley Point"
2024,2,11,30,"Sangley Point"
2024,2,12,28,"Sangley Point"
2024,2,13,29,"Sangley Point"
2024,2,14,30,"Sangley Point"
2024,2,15,30,"Sangley Point"
2024,2,16,30,"Sangley Point"
2024,2,17,30,"Sangley Point"
2024,2,18,31,"Sangley Point"
2024,2,19,31,"Sangley Point"
2024,2,20,30,"Sangley Point"
2024,2,21,31,"Sangley Point"
2024,2,22,32,"Sangley Point"
2024,2,23,31,"Sangley Point"
2024,2,24,32,"Sangley Point"
2024,2,25,30,"Sangley Point"
2024,2,26,30,"Sangley Point"
2024,2,27,29,"Sangley Point"
2024,2,28,30,"Sangley Point"
2024,2,29,31,"Sangley Point"
2024,3,1,30,"Sangley Point"
2024,3,2,30,"Sangley Point"
2024,3,3,30,"Sangley Point"
2024,3,4,32,"Sangley Point"
2024,3,5,31,"Sangley Point"
2024,3,6,32,"Sangley Point"
2024,3,7,32,"Sangley Point"
2024,3,8,32,"Sangley Point"
2024,3,9,30,"Sangley Point"
2024,3,10,31,"Sangley Point"
2024,3,11,31,"Sangley Point"
2024,3,12,33,"Sangley Point"
2024,3,13,32,"Sangley Point"
2024,3,14,31,"Sangley Point"
2024,3,15,32,"Sangley Point"
2024,3,16,-999,"Sangley Point"
2024,3,17,-999,"Sangley Point"
2024,3,18,-999,"Sangley Point"
2024,3,19,-999,"Sangley Point"
2024,3,20,-999,"Sangley Point"
